id_empresa,id_conta,data_fechamento,valor
2322,103,2022-12-31,105576762
2322,178,2022-12-31,40015980
2322,230,2022-12-31,93985487
2322,286,2022-12-31,6972062
2322,332,2022-12-31,265882439
2322,333,2022-12-31,-197603935
2322,335,2022-12-31,-64704618
2322,347,2022-12-31,3573886
2322,375,2022-12-31,650320
2322,421,2022-12-31,1667403
2322,462,2022-12-31,-3121164
2322,473,2022-12-31,1173837
2322,55,2021-12-31,136016923
2322,56,2021-12-31,29681559
2322,57,2021-12-31,2392235
2322,103,2021-12-31,106335363
2322,178,2021-12-31,33292610
2322,230,2021-12-31,96402570
2322,286,2021-12-31,6321741
2322,332,2021-12-31,231187158
2322,333,2021-12-31,-171582311
2322,335,2021-12-31,-62285983
2322,347,2021-12-31,-2681138
2322,375,2021-12-31,-2998503
2322,421,2021-12-31,-3404322
2322,462,2021-12-31,1318801
2322,473,2021-12-31,2057765
2322,55,2020-12-31,128331082
2322,56,2020-12-31,28387051
2322,57,2020-12-31,2419989
2322,103,2020-12-31,99944031
2322,178,2020-12-31,37828808
2322,230,2020-12-31,77704071
2322,286,2020-12-31,12798203
2322,332,2020-12-31,227180048
2322,333,2020-12-31,-165870628
2322,335,2020-12-31,-59740108
2322,347,2020-12-31,1569312
2322,375,2020-12-31,-422368
2322,421,2020-12-31,6480116
2322,462,2020-12-31,-1987410
2322,473,2020-12-31,-4026814
1225,55,2023-12-31,107113000
1225,56,2023-12-31,97045000
1225,57,2023-12-31,19872000
1225,73,2023-12-31,25651000
1225,103,2023-12-31,10068000
1225,178,2023-12-31,26559000
1225,230,2023-12-31,1078000
1225,286,2023-12-31,79476000
1225,332,2023-12-31,267049000
1225,333,2023-12-31,-215956000
1225,335,2023-12-31,-39506000
1225,347,2023-12-31,11587000
1225,375,2023-12-31,11809000
1225,421,2023-12-31,-51312000
1225,462,2023-12-31,-2641000
1225,473,2023-12-31,-6868000
1225,55,2022-12-31,174695000
1225,56,2022-12-31,166558000
1225,57,2022-12-31,80693000
1225,73,2022-12-31,25142000
1225,103,2022-12-31,8137000
1225,178,2022-12-31,50117000
1225,230,2022-12-31,51779000
1225,286,2022-12-31,72799000
1225,332,2022-12-31,265676000
1225,333,2022-12-31,-215612000
1225,335,2022-12-31,-35272000
1225,347,2022-12-31,14792000
1225,375,2022-12-31,14110000
1225,421,2022-12-31,-26168000
1225,462,2022-12-31,-3115000
1225,473,2022-12-31,-5079000
1225,55,2021-12-31,199336000
1225,56,2021-12-31,194626000
1225,57,2021-12-31,115055000
1225,73,2021-12-31,22185000
1225,103,2021-12-31,4710000
1225,178,2021-12-31,34575000
1225,230,2021-12-31,101887000
1225,286,2021-12-31,62874000
1225,332,2021-12-31,232235000
1225,333,2021-12-31,-180101000
1225,335,2021-12-31,-39275000
1225,347,2021-12-31,12859000
1225,375,2021-12-31,9561000
1225,421,2021-12-31,-5655000
1225,462,2021-12-31,-12063000
1225,473,2021-12-31,-1803000
1225,55,2020-12-31,201249000
1225,56,2020-12-31,188614000
1225,57,2020-12-31,134576000
1225,73,2020-12-31,10438000
1225,103,2020-12-31,12635000
1225,178,2020-12-31,27247000
1225,230,2020-12-31,117177000
1225,286,2020-12-31,56825000
1225,332,2020-12-31,166600000
1225,333,2020-12-31,-140204000
1225,335,2020-12-31,-26501000
1225,347,2020-12-31,-105000
1225,375,2020-12-31,-78000
1225,421,2020-12-31,11729000
1225,462,2020-12-31,2081000
1225,473,2020-12-31,-600000
252,55,2022-12-31,139719000
252,56,2022-12-31,18982000
252,57,2022-12-31,12576000
252,103,2022-12-31,120737000
252,178,2022-12-31,7681000
252,230,2022-12-31,41666000
252,286,2022-12-31,90372000
252,332,2022-12-31,101060000
252,333,2022-12-31,-87121000
252,335,2022-12-31,-13963000
252,347,2022-12-31,-24000
252,375,2022-12-31,506000
252,421,2022-12-31,-2600000
252,462,2022-12-31,-1082000
252,55,2021-12-31,144267000
252,56,2021-12-31,22602000
252,57,2021-12-31,16258000
252,103,2021-12-31,121665000
252,178,2021-12-31,8115000
252,230,2021-12-31,48043000
252,286,2021-12-31,88109000
252,332,2021-12-31,83704000
252,333,2021-12-31,-69862000
252,335,2021-12-31,-13179000
252,347,2021-12-31,663000
252,375,2021-12-31,457000
252,421,2021-12-31,-382000
252,462,2021-12-31,-932000
252,55,2020-12-31,146627000
252,56,2020-12-31,23150000
252,57,2020-12-31,17572000
252,103,2020-12-31,123477000
252,178,2020-12-31,8664000
252,230,2020-12-31,50311000
252,286,2020-12-31,87652000
252,332,2020-12-31,68671000
252,333,2020-12-31,-56547000
252,335,2020-12-31,-14939000
252,347,2020-12-31,-2815000
252,375,2020-12-31,-2001000
252,421,2020-12-31,13078000
252,462,2020-12-31,-2154000
252,55,2022-12-31,139719000
252,56,2022-12-31,18982000
252,57,2022-12-31,12576000
252,103,2022-12-31,120737000
252,178,2022-12-31,7681000
252,230,2022-12-31,41666000
252,286,2022-12-31,90372000
252,332,2022-12-31,101060000
252,333,2022-12-31,-87121000
252,335,2022-12-31,-13963000
252,347,2022-12-31,-24000
252,375,2022-12-31,506000
252,421,2022-12-31,-2600000
252,462,2022-12-31,-1082000
252,55,2021-12-31,144267000
252,56,2021-12-31,22602000
252,57,2021-12-31,16258000
252,103,2021-12-31,121665000
252,178,2021-12-31,8115000
252,230,2021-12-31,48043000
252,286,2021-12-31,88109000
252,332,2021-12-31,83704000
252,333,2021-12-31,-69862000
252,335,2021-12-31,-13179000
252,347,2021-12-31,663000
252,375,2021-12-31,457000
252,421,2021-12-31,-382000
252,462,2021-12-31,-932000
252,55,2020-12-31,146627000
252,56,2020-12-31,23150000
252,57,2020-12-31,17572000
252,103,2020-12-31,123477000
252,178,2020-12-31,8664000
252,230,2020-12-31,50311000
252,286,2020-12-31,87652000
252,332,2020-12-31,68671000
252,333,2020-12-31,-56547000
252,335,2020-12-31,-14939000
252,347,2020-12-31,-2815000
252,375,2020-12-31,-2001000
252,421,2020-12-31,13078000
252,462,2020-12-31,-2154000
490,55,2023-12-31,75595818
490,56,2023-12-31,23726421
490,57,2023-12-31,11502829
490,103,2023-12-31,51869397
490,178,2023-12-31,21125067
490,230,2023-12-31,14223
490,286,2023-12-31,54456526
490,332,2023-12-31,37319887
490,333,2023-12-31,-49823416
490,335,2023-12-31,12601757
490,347,2023-12-31,98227
490,375,2023-12-31,11781
490,421,2023-12-31,2789424
490,462,2023-12-31,-5306806
490,473,2023-12-31,-2310
490,55,2022-12-31,70398105
490,56,2022-12-31,25506341
490,57,2022-12-31,14022522
490,103,2022-12-31,44891763
490,178,2022-12-31,16410665
490,230,2022-12-31,12281
490,286,2022-12-31,53975159
490,332,2022-12-31,35804943
490,333,2022-12-31,-44594573
490,335,2022-12-31,11794368
490,347,2022-12-31,3004738
490,375,2022-12-31,3251358
490,421,2022-12-31,-849274
490,462,2022-12-31,-7777101
490,473,2022-12-31,2270
490,55,2021-12-31,69788749
490,56,2021-12-31,31314185
490,57,2021-12-31,22646628
490,103,2021-12-31,38474564
490,178,2021-12-31,17825157
490,230,2021-12-31,12262
490,286,2021-12-31,51951330
490,332,2021-12-31,32889315
490,333,2021-12-31,-40044618
490,335,2021-12-31,17058325
490,347,2021-12-31,9903022
490,375,2021-12-31,9631846
490,421,2021-12-31,12597763
490,462,2021-12-31,-3289077
490,473,2021-12-31,-380289
490,55,2020-12-31,59925165
490,56,2020-12-31,23029474
490,57,2020-12-31,13718231
490,103,2020-12-31,36895691
490,178,2020-12-31,15186837
490,230,2020-12-31,2418844
490,286,2020-12-31,42319484
490,332,2020-12-31,31339271
490,333,2020-12-31,-41813120
490,335,2020-12-31,17509496
490,347,2020-12-31,7035647
490,375,2020-12-31,5837930
490,421,2020-12-31,6976650
490,462,2020-12-31,-2006758
490,473,2020-12-31,379281
4383,55,2023-12-31,230349000
4383,56,2023-12-31,41855000
4383,57,2023-12-31,33920000
4383,103,2023-12-31,188494000
4383,178,2023-12-31,10866000
4383,230,2023-12-31,52804000
4383,286,2023-12-31,166679000
4383,332,2023-12-31,30959000
4383,335,2023-12-31,-25195000
4383,347,2023-12-31,5764000
4383,375,2023-12-31,4968000
4383,421,2023-12-31,10927000
4383,462,2023-12-31,-7025000
4383,473,2023-12-31,1193000
4383,55,2022-12-31,223429000
4383,56,2022-12-31,37889000
4383,57,2022-12-31,28825000
4383,103,2022-12-31,185540000
4383,178,2022-12-31,13587000
4383,230,2022-12-31,59082000
4383,286,2022-12-31,150760000
4383,332,2022-12-31,36727000
4383,335,2022-12-31,-23409000
4383,347,2022-12-31,13318000
4383,375,2022-12-31,11785000
4383,421,2022-12-31,18246000
4383,462,2022-12-31,-9508000
4383,473,2022-12-31,1224000
4383,55,2021-12-31,210358000
4383,56,2021-12-31,31111000
4383,57,2021-12-31,18863000
4383,103,2021-12-31,179247000
4383,178,2021-12-31,12817000
4383,230,2021-12-31,59790000
4383,286,2021-12-31,137751000
4383,332,2021-12-31,34491000
4383,335,2021-12-31,-23800000
4383,347,2021-12-31,10691000
4383,375,2021-12-31,7653000
4383,421,2021-12-31,16781000
4383,462,2021-12-31,-8175000
4383,473,2021-12-31,-258000
4383,55,2020-12-31,200290000
4383,56,2020-12-31,26548000
4383,57,2020-12-31,10515000
4383,103,2020-12-31,173742000
4383,178,2020-12-31,9852000
4383,230,2020-12-31,59548000
4383,286,2020-12-31,130890000
4383,332,2020-12-31,31800000
4383,335,2020-12-31,-25242000
4383,347,2020-12-31,6558000
4383,375,2020-12-31,3454000
4383,421,2020-12-31,5599000
4383,462,2020-12-31,-4805000
4383,473,2020-12-31,1974000
490,55,2023-12-31,75595818
490,56,2023-12-31,23726421
490,57,2023-12-31,11502829
490,103,2023-12-31,51869397
490,178,2023-12-31,21125067
490,230,2023-12-31,14223
490,286,2023-12-31,54456526
490,332,2023-12-31,37319887
490,333,2023-12-31,-49823416
490,335,2023-12-31,12601757
490,347,2023-12-31,98227
490,375,2023-12-31,11781
490,421,2023-12-31,2789424
490,462,2023-12-31,-5306806
490,473,2023-12-31,-2310
490,55,2022-12-31,70398105
490,56,2022-12-31,25506341
490,57,2022-12-31,14022522
490,103,2022-12-31,44891763
490,178,2022-12-31,16410665
490,230,2022-12-31,12281
490,286,2022-12-31,53975159
490,332,2022-12-31,35804943
490,333,2022-12-31,-44594573
490,335,2022-12-31,11794368
490,347,2022-12-31,3004738
490,375,2022-12-31,3251358
490,421,2022-12-31,-849274
490,462,2022-12-31,-7777101
490,473,2022-12-31,2270
490,55,2021-12-31,69788749
490,56,2021-12-31,31314185
490,57,2021-12-31,22646628
490,103,2021-12-31,38474564
490,178,2021-12-31,17825157
490,230,2021-12-31,12262
490,286,2021-12-31,51951330
490,332,2021-12-31,32889315
490,333,2021-12-31,-40044618
490,335,2021-12-31,17058325
490,347,2021-12-31,9903022
490,375,2021-12-31,9631846
490,421,2021-12-31,12597763
490,462,2021-12-31,-3289077
490,473,2021-12-31,-380289
490,55,2020-12-31,59925165
490,56,2020-12-31,23029474
490,57,2020-12-31,13718231
490,103,2020-12-31,36895691
490,178,2020-12-31,15186837
490,230,2020-12-31,2418844
490,286,2020-12-31,42319484
490,332,2020-12-31,31339271
490,333,2020-12-31,-41813120
490,335,2020-12-31,17509496
490,347,2020-12-31,7035647
490,375,2020-12-31,5837930
490,421,2020-12-31,6976650
490,462,2020-12-31,-2006758
490,473,2020-12-31,379281
692,55,2023-12-31,89455000
692,56,2023-12-31,64483000
692,57,2023-12-31,47920000
692,103,2023-12-31,24972000
692,178,2023-12-31,25498000
692,230,2023-12-31,57329000
692,286,2023-12-31,6628000
692,332,2023-12-31,62513000
692,335,2023-12-31,-71427000
692,347,2023-12-31,-8914000
692,375,2023-12-31,-6936000
692,421,2023-12-31,18144000
692,462,2023-12-31,-9639000
692,55,2022-12-31,79880000
692,56,2022-12-31,53341000
692,57,2022-12-31,39415000
692,103,2022-12-31,26539000
692,178,2022-12-31,14172000
692,230,2022-12-31,52144000
692,286,2022-12-31,13564000
692,332,2022-12-31,61366000
692,335,2022-12-31,-49916000
692,347,2022-12-31,11450000
692,375,2022-12-31,10481000
692,421,2022-12-31,5268000
692,462,2022-12-31,6507000
692,55,2021-12-31,62808000
692,56,2021-12-31,46154000
692,57,2021-12-31,27640000
692,103,2021-12-31,16654000
692,178,2021-12-31,14829000
692,230,2021-12-31,46180000
692,286,2021-12-31,1799000
692,332,2021-12-31,53869000
692,335,2021-12-31,-67581000
692,347,2021-12-31,-13712000
692,375,2021-12-31,-17396000
692,421,2021-12-31,12432000
692,462,2021-12-31,-1184000
692,55,2020-12-31,49834000
692,56,2020-12-31,35706000
692,57,2020-12-31,16392000
692,103,2020-12-31,14128000
692,178,2020-12-31,14998000
692,230,2020-12-31,15641000
692,286,2020-12-31,19195000
692,332,2020-12-31,51903000
692,335,2020-12-31,-39984000
692,347,2020-12-31,11919000
692,375,2020-12-31,7002000
692,421,2020-12-31,8317000
692,462,2020-12-31,-5368000
692,473,2020-12-31,-1463000
23739,55,2020-12-31,10527000
23739,56,2020-12-31,10491000
23739,57,2020-12-31,1427000
23739,103,2020-12-31,36000
23739,178,2020-12-31,7710000
23739,286,2020-12-31,2817000
23739,332,2020-12-31,238858000
23739,333,2020-12-31,-236000000
23739,335,2020-12-31,-2049000
23739,347,2020-12-31,809000
23739,375,2020-12-31,422000
23739,421,2020-12-31,3477000
23739,462,2020-12-31,-17000
23739,473,2020-12-31,-3249000
1039,55,2023-12-31,190946000
1039,56,2023-12-31,123939000
1039,57,2023-12-31,61868000
1039,103,2023-12-31,67007000
1039,178,2023-12-31,120839000
1039,230,2023-12-31,13315000
1039,286,2023-12-31,56792000
1039,332,2023-12-31,441732000
1039,333,2023-12-31,-320360000
1039,335,2023-12-31,-42746000
1039,347,2023-12-31,78626000
1039,375,2023-12-31,46306000
1039,421,2023-12-31,97252000
1039,462,2023-12-31,-29819000
1039,473,2023-12-31,-9442000
1039,55,2022-12-31,84125000
1039,56,2022-12-31,38436000
1039,57,2022-12-31,3877000
1039,103,2022-12-31,45689000
1039,178,2022-12-31,46093000
1039,230,2022-12-31,16548000
1039,286,2022-12-31,21484000
1039,332,2022-12-31,80950000
1039,333,2022-12-31,-67804000
1039,335,2022-12-31,-11071000
1039,347,2022-12-31,2075000
1039,375,2022-12-31,3963000
1039,421,2022-12-31,9529000
1039,462,2022-12-31,-7024000
1039,473,2022-12-31,-3150000
1039,55,2021-12-31,34248000
1039,56,2021-12-31,9591000
1039,57,2021-12-31,4522000
1039,103,2021-12-31,24657000
1039,178,2021-12-31,8735000
1039,230,2021-12-31,7583000
1039,286,2021-12-31,17930000
1039,332,2021-12-31,13775000
1039,333,2021-12-31,-13830000
1039,335,2021-12-31,-5696000
1039,347,2021-12-31,-5751000
1039,375,2021-12-31,-5782000
1039,421,2021-12-31,-3778000
1039,462,2021-12-31,-5888000
1039,473,2021-12-31,-1022000
1039,55,2020-12-31,42390000
1039,56,2020-12-31,18489000
1039,57,2020-12-31,7390000
1039,73,2020-12-31,7820000
1039,103,2020-12-31,23901000
1039,178,2020-12-31,10048000
1039,230,2020-12-31,8630000
1039,286,2020-12-31,23712000
1039,332,2020-12-31,13074000
1039,333,2020-12-31,-11506000
1039,335,2020-12-31,-4053000
1039,347,2020-12-31,-2485000
1039,375,2020-12-31,-2598000
1039,421,2020-12-31,704000
1039,462,2020-12-31,-5765000
1039,473,2020-12-31,10428000
1820,55,2022-12-31,385471302
1820,56,2022-12-31,348452092
1820,57,2022-12-31,43563549
1820,103,2022-12-31,37019210
1820,178,2022-12-31,91966506
1820,230,2022-12-31,3192490
1820,286,2022-12-31,290312306
1820,332,2022-12-31,777653089
1820,333,2022-12-31,-607818667
1820,335,2022-12-31,-76473998
1820,347,2022-12-31,93360424
1820,375,2022-12-31,87508288
1820,421,2022-12-31,40779626
1820,462,2022-12-31,-14592387
1820,473,2022-12-31,-3549969
1820,55,2021-12-31,268728669
1820,56,2021-12-31,242840563
1820,57,2021-12-31,20926279
1820,103,2021-12-31,25888106
1820,178,2021-12-31,61393962
1820,230,2021-12-31,4863989
1820,286,2021-12-31,202470718
1820,332,2021-12-31,752591128
1820,333,2021-12-31,-549080663
1820,335,2021-12-31,-67817505
1820,347,2021-12-31,135692960
1820,375,2021-12-31,111254345
1820,421,2021-12-31,7096820
1820,462,2021-12-31,-6417682
1820,473,2021-12-31,-16177949
1820,55,2020-12-31,203298496
1820,56,2020-12-31,182333758
1820,57,2020-12-31,36425089
1820,103,2020-12-31,20964738
1820,178,2020-12-31,63629328
1820,230,2020-12-31,6015740
1820,286,2020-12-31,133653428
1820,332,2020-12-31,362000635
1820,333,2020-12-31,-247800754
1820,335,2020-12-31,-41830143
1820,347,2020-12-31,72369738
1820,375,2020-12-31,72389618
1820,421,2020-12-31,35506130
1820,462,2020-12-31,-1867752
1820,473,2020-12-31,-5440933
18201,55,2023-12-31,512859000
18201,56,2023-12-31,453490000
18201,57,2023-12-31,46389000
18201,103,2023-12-31,59369000
18201,178,2023-12-31,306265000
18201,230,2023-12-31,86288000
18201,286,2023-12-31,120306000
18201,332,2023-12-31,1019682000
18201,333,2023-12-31,-914555000
18201,335,2023-12-31,-39941000
18201,347,2023-12-31,65186000
18201,375,2023-12-31,13763000
18201,421,2023-12-31,50036000
18201,462,2023-12-31,-8269000
18201,473,2023-12-31,-2852000
18201,55,2022-12-31,367607000
18201,56,2022-12-31,305745000
18201,57,2022-12-31,7474000
18201,103,2022-12-31,61862000
18201,178,2022-12-31,229740000
18201,230,2022-12-31,28472000
18201,286,2022-12-31,109395000
18201,332,2022-12-31,891576000
18201,333,2022-12-31,-781226000
18201,335,2022-12-31,-26245000
18201,347,2022-12-31,84105000
18201,375,2022-12-31,37875000
18201,421,2022-12-31,26535000
18201,462,2022-12-31,-7631000
18201,473,2022-12-31,-16000000
18201,55,2021-12-31,258876000
18201,56,2021-12-31,204015000
18201,57,2021-12-31,4570000
18201,103,2021-12-31,54861000
18201,178,2021-12-31,170250000
18201,230,2021-12-31,1106000
18201,286,2021-12-31,87520000
18201,332,2021-12-31,556937000
18201,333,2021-12-31,-493045000
18201,335,2021-12-31,-2353000
18201,347,2021-12-31,61539000
18201,375,2021-12-31,38144000
18201,421,2021-12-31,18197000
18201,462,2021-12-31,-10469000
18201,473,2021-12-31,-8200000
18201,55,2020-12-31,180999000
18201,56,2020-12-31,151268000
18201,57,2020-12-31,5042000
18201,103,2020-12-31,29731000
18201,178,2020-12-31,123423000
18201,286,2020-12-31,57576000
18201,332,2020-12-31,419152000
18201,333,2020-12-31,-364044000
18201,335,2020-12-31,-8414000
18201,347,2020-12-31,46694000
18201,375,2020-12-31,29281000
18201,421,2020-12-31,8115000
18201,462,2020-12-31,-2690000
18201,473,2020-12-31,-1250000
24497,55,2021-12-31,323955000
24497,56,2021-12-31,315909000
24497,57,2021-12-31,96342000
24497,103,2021-12-31,8046000
24497,178,2021-12-31,44270000
24497,230,2021-12-31,124944000
24497,286,2021-12-31,154741000
24497,332,2021-12-31,404863000
24497,333,2021-12-31,-214259000
24497,335,2021-12-31,-76334000
24497,347,2021-12-31,114270000
24497,375,2021-12-31,69468000
24497,421,2021-12-31,8382000
24497,462,2021-12-31,99000
24497,473,2021-12-31,172000
24497,55,2020-12-31,246370000
24497,56,2020-12-31,239113000
24497,57,2020-12-31,87690000
24497,103,2020-12-31,7257000
24497,178,2020-12-31,38953000
24497,230,2020-12-31,122142000
24497,286,2020-12-31,85275000
24497,332,2020-12-31,245864000
24497,333,2020-12-31,-136374000
24497,335,2020-12-31,-84360000
24497,347,2020-12-31,25130000
24497,375,2020-12-31,14155000
24497,421,2020-12-31,-855000
24497,462,2020-12-31,192000
24497,473,2020-12-31,84103000
23416,55,2023-12-31,7275127000
23416,56,2023-12-31,1979247000
23416,57,2023-12-31,417041000
23416,103,2023-12-31,5295880000
23416,178,2023-12-31,3718393000
23416,230,2023-12-31,1996350000
23416,286,2023-12-31,1560384000
23416,332,2023-12-31,9981865000
23416,333,2023-12-31,-7909128000
23416,335,2023-12-31,-1906210000
23416,347,2023-12-31,166527000
23416,375,2023-12-31,-602801000
23416,421,2023-12-31,466880000
23416,462,2023-12-31,-180088000
23416,473,2023-12-31,-12015000
23416,55,2022-12-31,6831112000
23416,56,2022-12-31,1755819000
23416,57,2022-12-31,142264000
23416,103,2022-12-31,5075293000
23416,178,2022-12-31,2912579000
23416,230,2022-12-31,1758698000
23416,286,2022-12-31,2159835000
23416,332,2022-12-31,9198562000
23416,333,2022-12-31,-7196605000
23416,335,2022-12-31,-1789851000
23416,347,2022-12-31,212106000
23416,375,2022-12-31,-466967000
23416,421,2022-12-31,198308000
23416,462,2022-12-31,-741066000
23416,473,2022-12-31,220268000
23416,55,2021-12-31,6128802000
23416,56,2021-12-31,1754215000
23416,57,2021-12-31,464754000
23416,103,2021-12-31,4374587000
23416,178,2021-12-31,2300943000
23416,230,2021-12-31,1167391000
23416,286,2021-12-31,2660468000
23416,332,2021-12-31,8148858000
23416,333,2021-12-31,-6364464000
23416,335,2021-12-31,-1562883000
23416,347,2021-12-31,221511000
23416,375,2021-12-31,-74783000
23416,421,2021-12-31,1309896000
23416,462,2021-12-31,-181049000
23416,473,2021-12-31,-1225262000
23416,55,2020-12-31,6384357000
23416,56,2020-12-31,1827195000
23416,57,2020-12-31,561169000
23416,103,2020-12-31,4557162000
23416,178,2020-12-31,2217274000
23416,230,2020-12-31,1058640000
23416,286,2020-12-31,3108443000
23416,332,2020-12-31,8408932000
23416,333,2020-12-31,-6438310000
23416,335,2020-12-31,-1749456000
23416,347,2020-12-31,221166000
23416,375,2020-12-31,60939000
23416,421,2020-12-31,719913000
23416,462,2020-12-31,-35051000
23416,473,2020-12-31,-532483000
8275,55,2023-12-31,8614447000
8275,56,2023-12-31,4688724000
8275,57,2023-12-31,875914000
8275,103,2023-12-31,3925723000
8275,178,2023-12-31,2841656000
8275,230,2023-12-31,3231190000
8275,286,2023-12-31,2541601000
8275,332,2023-12-31,6988671000
8275,333,2023-12-31,-3674000000
8275,335,2023-12-31,-2783844000
8275,347,2023-12-31,530827000
8275,375,2023-12-31,168812000
8275,421,2023-12-31,625410000
8275,462,2023-12-31,-259627000
8275,473,2023-12-31,91820000
8275,55,2022-12-31,8470247000
8275,56,2022-12-31,4526488000
8275,57,2022-12-31,418311000
8275,103,2022-12-31,3943759000
8275,178,2022-12-31,2948338000
8275,230,2022-12-31,3112055000
8275,286,2022-12-31,2409854000
8275,332,2022-12-31,6260707000
8275,333,2022-12-31,-3319775000
8275,335,2022-12-31,-2539096000
8275,347,2022-12-31,401836000
8275,375,2022-12-31,204602000
8275,421,2022-12-31,265505000
8275,462,2022-12-31,-393881000
8275,473,2022-12-31,-2660000
8275,55,2021-12-31,7146492000
8275,56,2021-12-31,3617346000
8275,57,2021-12-31,549347000
8275,103,2021-12-31,3529146000
8275,178,2021-12-31,2161217000
8275,230,2021-12-31,2760640000
8275,286,2021-12-31,2224635000
8275,332,2021-12-31,5110462000
8275,333,2021-12-31,-2758851000
8275,335,2021-12-31,-1949236000
8275,347,2021-12-31,402375000
8275,375,2021-12-31,497831000
8275,421,2021-12-31,407081000
8275,462,2021-12-31,-509349000
8275,473,2021-12-31,137320000
8275,55,2020-12-31,5974397000
8275,56,2020-12-31,3275251000
8275,57,2020-12-31,514295000
8275,103,2020-12-31,2699146000
8275,178,2020-12-31,1846599000
8275,230,2020-12-31,2415726000
8275,286,2020-12-31,1712072000
8275,332,2020-12-31,2388058000
8275,333,2020-12-31,-1346071000
8275,335,2020-12-31,-1130953000
8275,347,2020-12-31,-88966000
8275,375,2020-12-31,-131925000
8275,421,2020-12-31,218497000
8275,462,2020-12-31,-1172370000
8275,473,2020-12-31,1362860000
7960,55,2023-12-31,726970000
7960,56,2023-12-31,216684000
7960,57,2023-12-31,74381000
7960,103,2023-12-31,510286000
7960,178,2023-12-31,93991000
7960,230,2023-12-31,55246000
7960,286,2023-12-31,577733000
7960,332,2023-12-31,248827000
7960,333,2023-12-31,-51022000
7960,335,2023-12-31,-141639000
7960,347,2023-12-31,56166000
7960,375,2023-12-31,45113000
7960,421,2023-12-31,36091000
7960,462,2023-12-31,-46441000
7960,473,2023-12-31,-12246000
7960,55,2022-12-31,683843000
7960,56,2022-12-31,225397000
7960,57,2022-12-31,96977000
7960,103,2022-12-31,458446000
7960,178,2022-12-31,101849000
7960,230,2022-12-31,33088000
7960,286,2022-12-31,548906000
7960,332,2022-12-31,270316000
7960,333,2022-12-31,-42745000
7960,335,2022-12-31,-202721000
7960,347,2022-12-31,24850000
7960,375,2022-12-31,17311000
7960,421,2022-12-31,61070000
7960,462,2022-12-31,-63183000
7960,473,2022-12-31,-38225000
7960,55,2021-12-31,670895000
7960,56,2021-12-31,267103000
7960,57,2021-12-31,137315000
7960,103,2021-12-31,403792000
7960,178,2021-12-31,92348000
7960,230,2021-12-31,17206000
7960,286,2021-12-31,561341000
7960,332,2021-12-31,295911000
7960,333,2021-12-31,-34208000
7960,335,2021-12-31,-205237000
7960,347,2021-12-31,56466000
7960,375,2021-12-31,34423000
7960,421,2021-12-31,71154000
7960,462,2021-12-31,-38816000
7960,473,2021-12-31,-965000
7960,55,2020-12-31,633084000
7960,56,2020-12-31,228515000
7960,57,2020-12-31,105942000
7960,103,2020-12-31,404569000
7960,178,2020-12-31,76551000
7960,230,2020-12-31,21390000
7960,286,2020-12-31,535143000
7960,332,2020-12-31,262811000
7960,333,2020-12-31,-26535000
7960,335,2020-12-31,-183169000
7960,347,2020-12-31,53107000
7960,375,2020-12-31,26521000
7960,421,2020-12-31,46578000
7960,462,2020-12-31,-43698000
7960,473,2020-12-31,-6741000
19002,55,2023-12-31,18427233
19002,56,2023-12-31,15922588
19002,57,2023-12-31,1492592
19002,103,2023-12-31,2504645
19002,178,2023-12-31,5475805
19002,286,2023-12-31,12951428
19002,332,2023-12-31,49413201
19002,333,2023-12-31,-42660438
19002,335,2023-12-31,-3115801
19002,347,2023-12-31,3636962
19002,375,2023-12-31,2618186
19002,55,2022-12-31,17276542
19002,56,2022-12-31,15940083
19002,57,2022-12-31,1302475
19002,103,2022-12-31,1336458
19002,178,2022-12-31,5503476
19002,286,2022-12-31,11773066
19002,332,2022-12-31,50692319
19002,333,2022-12-31,-44043348
19002,335,2022-12-31,-2884686
19002,347,2022-12-31,3764284
19002,375,2022-12-31,2701583
19002,55,2021-12-31,15096236
19002,56,2021-12-31,12957303
19002,57,2021-12-31,1895283
19002,103,2021-12-31,2138933
19002,178,2021-12-31,5463066
19002,230,2021-12-31,18668
19002,286,2021-12-31,9614502
19002,332,2021-12-31,43099046
19002,333,2021-12-31,-38156633
19002,335,2021-12-31,-2300597
19002,347,2021-12-31,2641816
19002,375,2021-12-31,1877592
19002,55,2020-12-31,12132330
19002,56,2020-12-31,10916446
19002,57,2020-12-31,1882385
19002,103,2020-12-31,1215884
19002,178,2020-12-31,4344753
19002,230,2020-12-31,50667
19002,286,2020-12-31,7736910
19002,332,2020-12-31,39902276
19002,333,2020-12-31,-34808598
19002,335,2020-12-31,-2164551
19002,347,2020-12-31,2929127
19002,375,2020-12-31,1934849
1667,55,2023-12-31,19947255
1667,56,2023-12-31,17989451
1667,57,2023-12-31,364298
1667,103,2023-12-31,1957804
1667,178,2023-12-31,15805175
1667,286,2023-12-31,4142080
1667,332,2023-12-31,54198384
1667,333,2023-12-31,-50757519
1667,335,2023-12-31,-3067473
1667,347,2023-12-31,373392
1667,375,2023-12-31,281237
1667,421,2023-12-31,337450
1667,462,2023-12-31,-676294
1667,473,2023-12-31,-23646
1667,55,2022-12-31,18836166
1667,56,2022-12-31,17483238
1667,57,2022-12-31,726788
1667,103,2022-12-31,1352928
1667,178,2022-12-31,14975323
1667,286,2022-12-31,3860843
